starting_times,source_nodes,target_nodes,ending_times,durations
13720,213,147,13740,20
13720,206,179,13740,20
13720,186,154,13740,20
13720,225,179,13740,20
13720,223,154,13740,20
13720,195,184,13740,20
13720,143,151,13740,20
13720,149,147,13740,20
13720,155,157,13740,20
13720,125,93,13740,20
13720,125,60,13740,20
13720,220,32,13740,20
13720,132,18,13740,20
13720,217,154,13740,20
13720,127,58,13740,20
13720,56,77,13740,20
13720,69,62,13740,20
13720,69,81,13740,20
13720,69,70,13740,20
13720,62,81,13740,20
13720,26,39,13740,20
13720,34,152,13740,20
13720,34,29,13740,20
13720,34,171,13740,20
13720,39,32,13740,20
13720,39,47,13740,20
13720,87,107,13740,20
13720,87,91,13740,20
13720,81,70,13740,20
13720,98,92,13740,20
13720,77,74,13740,20
13720,77,82,13740,20
13720,77,48,13740,20
13720,20,113,13740,20
13720,20,60,13740,20
13720,2,82,13740,20
13720,2,48,13740,20
13720,29,156,13740,20
13720,18,111,13740,20
13720,100,57,13740,20
13720,95,60,13740,20
13720,74,48,13740,20
13720,75,57,13740,20
13720,75,49,13740,20
13720,93,60,13740,20
13720,57,49,13740,20
13740,215,214,13760,20
13740,211,225,13760,20
13740,211,179,13760,20
13740,207,188,13760,20
13740,207,39,13760,20
13740,206,225,13760,20
13740,188,32,13760,20
13740,186,224,13760,20
13740,186,217,13760,20
13740,221,225,13760,20
13740,221,179,13760,20
13740,225,179,13760,20
13740,223,154,13760,20
13740,197,203,13760,20
13740,148,178,13760,20
13740,195,184,13760,20
13740,143,151,13760,20
13740,149,147,13760,20
13740,155,157,13760,20
13740,155,171,13760,20
13740,123,95,13760,20
13740,125,80,13760,20
13740,125,93,13760,20
13740,132,86,13760,20
13740,132,18,13760,20
13740,132,111,13760,20
13740,217,193,13760,20
13740,217,154,13760,20
13740,127,58,13760,20
13740,127,112,13760,20
13740,56,77,13760,20
13740,56,2,13760,20
13740,69,8,13760,20
13740,69,70,13760,20
13740,63,65,13760,20
13740,24,32,13760,20
13740,25,26,13760,20
13740,34,171,13760,20
13740,86,111,13760,20
13740,81,77,13760,20
13740,81,70,13760,20
13740,98,92,13760,20
13740,157,29,13760,20
13740,20,112,13760,20
13740,20,60,13760,20
13740,29,171,13760,20
13740,18,111,13760,20
13740,117,95,13760,20
13740,174,177,13760,20
13740,174,178,13760,20
13740,100,57,13760,20
13740,177,178,13760,20
13740,74,48,13760,20
13740,75,57,13760,20
13740,75,49,13760,20
13740,57,49,13760,20
13760,215,187,13780,20
13760,211,225,13780,20
13760,211,179,13780,20
13760,207,188,13780,20
13760,206,221,13780,20
13760,206,225,13780,20
13760,188,223,13780,20
13760,186,224,13780,20
13760,225,179,13780,20
13760,197,203,13780,20
13760,149,147,13780,20
13760,123,95,13780,20
13760,127,58,13780,20
13760,54,111,13780,20
13760,56,77,13780,20
13760,56,82,13780,20
13760,69,62,13780,20
13760,69,81,13780,20
13760,69,8,13780,20
13760,69,70,13780,20
13760,62,81,13780,20
13760,63,103,13780,20
13760,65,103,13780,20
13760,40,28,13780,20
13760,24,39,13780,20
13760,24,32,13780,20
13760,24,47,13780,20
13760,25,26,13780,20
13760,34,29,13780,20
13760,34,171,13780,20
13760,32,47,13780,20
13760,87,91,13780,20
13760,81,70,13780,20
13760,98,92,13780,20
13760,101,95,13780,20
13760,77,82,13780,20
13760,77,48,13780,20
13760,20,113,13780,20
13760,107,91,13780,20
13760,3,49,13780,20
13760,114,103,13780,20
13760,100,75,13780,20
13760,100,57,13780,20
13760,100,49,13780,20
13760,103,92,13780,20
13760,171,165,13780,20
13760,73,60,13780,20
13760,177,178,13780,20
13760,74,82,13780,20
13760,74,48,13780,20
13760,75,57,13780,20
13760,75,49,13780,20
13760,57,49,13780,20
13780,214,207,13800,20
13780,211,179,13800,20
13780,207,220,13800,20
13780,213,143,13800,20
13780,186,224,13800,20
13780,186,154,13800,20
13780,224,217,13800,20
13780,143,149,13800,20
13780,143,147,13800,20
13780,143,151,13800,20
13780,149,147,13800,20
13780,147,160,13800,20
13780,158,156,13800,20
13780,155,157,13800,20
13780,123,117,13800,20
13780,125,80,13800,20
13780,132,86,13800,20
13780,54,86,13800,20
13780,54,18,13800,20
13780,56,82,13800,20
13780,56,48,13800,20
13780,69,62,13800,20
13780,69,81,13800,20
13780,69,8,13800,20
13780,62,81,13800,20
13780,62,70,13800,20
13780,40,28,13800,20
13780,25,26,13800,20
13780,34,171,13800,20
13780,34,165,13800,20
13780,39,32,13800,20
13780,39,47,13800,20
13780,87,91,13800,20
13780,81,70,13800,20
13780,98,92,13800,20
13780,80,93,13800,20
13780,77,2,13800,20
13780,77,48,13800,20
13780,20,97,13800,20
13780,20,113,13800,20
13780,107,91,13800,20
13780,3,57,13800,20
13780,117,116,13800,20
13780,117,95,13800,20
13780,119,92,13800,20
13780,100,57,13800,20
13780,74,48,13800,20
13780,75,49,13800,20
13780,57,49,13800,20
13800,211,179,13820,20
13800,206,221,13820,20
13800,194,223,13820,20
13800,186,189,13820,20
13800,221,225,13820,20
13800,221,220,13820,20
13800,225,24,13820,20
13800,224,223,13820,20
13800,224,217,13820,20
13800,224,154,13820,20
13800,223,217,13820,20
13800,223,154,13820,20
13800,197,195,13820,20
13800,147,160,13820,20
13800,158,34,13820,20
13800,158,152,13820,20
13800,158,165,13820,20
13800,155,157,13820,20
13800,123,95,13820,20
13800,125,85,13820,20
13800,125,60,13820,20
13800,132,86,13820,20
13800,127,58,13820,20
13800,127,112,13820,20
13800,54,18,13820,20
13800,69,62,13820,20
13800,69,81,13820,20
13800,69,8,13820,20
13800,62,81,13820,20
13800,24,26,13820,20
13800,34,152,13820,20
13800,34,165,13820,20
13800,39,47,13820,20
13800,87,91,13820,20
13800,86,18,13820,20
13800,81,17,13820,20
13800,81,70,13820,20
13800,98,92,13820,20
13800,77,48,13820,20
13800,20,113,13820,20
13800,29,156,13820,20
13800,156,165,13820,20
13800,116,95,13820,20
13800,100,57,13820,20
13800,103,92,13820,20
13800,177,178,13820,20
13800,74,48,13820,20
13800,57,49,13820,20
13820,215,28,13840,20
13820,206,220,13840,20
13820,186,223,13840,20
13820,221,220,13840,20
13820,197,195,13840,20
13820,197,184,13840,20
13820,148,178,13840,20
13820,195,203,13840,20
13820,195,184,13840,20
13820,147,220,13840,20
13820,123,95,13840,20
13820,125,73,13840,20
13820,125,93,13840,20
13820,125,60,13840,20
13820,132,86,13840,20
13820,54,86,13840,20
13820,54,18,13840,20
13820,56,74,13840,20
13820,56,82,13840,20
13820,69,62,13840,20
13820,69,17,13840,20
13820,69,8,13840,20
13820,69,70,13840,20
13820,34,29,13840,20
13820,34,171,13840,20
13820,136,18,13840,20
13820,87,20,13840,20
13820,87,91,13840,20
13820,81,70,13840,20
13820,77,48,13840,20
13820,20,113,13840,20
13820,2,82,13840,20
13820,107,91,13840,20
13820,29,171,13840,20
13820,17,8,13840,20
13820,97,91,13840,20
13820,100,57,13840,20
13820,100,49,13840,20
13820,73,60,13840,20
13820,177,178,13840,20
13820,74,48,13840,20
13820,75,49,13840,20
13820,93,60,13840,20
13840,215,40,13860,20
13840,207,220,13860,20
13840,206,188,13860,20
13840,206,220,13860,20
13840,188,220,13860,20
13840,186,223,13860,20
13840,186,193,13860,20
13840,224,217,13860,20
13840,223,218,13860,20
13840,223,193,13860,20
13840,197,195,13860,20
13840,200,193,13860,20
13840,148,178,13860,20
13840,158,152,13860,20
13840,158,165,13860,20
13840,160,38,13860,20
13840,151,154,13860,20
13840,155,157,13860,20
13840,123,95,13860,20
13840,125,85,13860,20
13840,125,93,13860,20
13840,125,60,13860,20
13840,132,54,13860,20
13840,217,154,13860,20
13840,127,58,13860,20
13840,54,136,13860,20
13840,54,86,13860,20
13840,54,18,13860,20
13840,56,77,13860,20
13840,56,48,13860,20
13840,69,62,13860,20
13840,69,8,13860,20
13840,62,81,13860,20
13840,62,70,13860,20
13840,63,114,13860,20
13840,65,92,13860,20
13840,31,38,13860,20
13840,34,165,13860,20
13840,39,32,13860,20
13840,39,47,13860,20
13840,32,47,13860,20
13840,87,91,13860,20
13840,152,156,13860,20
13840,152,165,13860,20
13840,85,93,13860,20
13840,81,70,13860,20
13840,98,92,13860,20
13840,101,95,13860,20
13840,20,113,13860,20
13840,107,97,13860,20
13840,8,70,13860,20
13840,97,91,13860,20
13840,100,57,13860,20
13840,100,49,13860,20
13840,103,92,13860,20
13840,73,60,13860,20
13840,177,178,13860,20
13840,74,82,13860,20
13840,74,48,13860,20
13840,93,60,13860,20
13840,57,49,13860,20
13860,215,40,13880,20
13860,214,202,13880,20
13860,214,28,13880,20
13860,206,221,13880,20
13860,206,225,13880,20
13860,206,220,13880,20
13860,188,186,13880,20
13860,188,32,13880,20
13860,221,147,13880,20
13860,221,220,13880,20
13860,224,151,13880,20
13860,224,217,13880,20
13860,224,154,13880,20
13860,200,193,13880,20
13860,148,178,13880,20
13860,147,171,13880,20
13860,158,152,13880,20
13860,158,156,13880,20
13860,158,165,13880,20
13860,151,217,13880,20
13860,151,154,13880,20
13860,155,34,13880,20
13860,155,157,13880,20
13860,123,140,13880,20
13860,123,116,13880,20
13860,125,93,13880,20
13860,125,60,13880,20
13860,129,63,13880,20
13860,218,193,13880,20
13860,217,154,13880,20
13860,54,86,13880,20
13860,56,77,13880,20
13860,56,82,13880,20
13860,63,114,13880,20
13860,25,39,13880,20
13860,25,32,13880,20
13860,25,47,13880,20
13860,26,39,13880,20
13860,34,157,13880,20
13860,34,29,13880,20
13860,39,32,13880,20
13860,39,47,13880,20
13860,32,47,13880,20
13860,136,18,13880,20
13860,87,91,13880,20
13860,152,156,13880,20
13860,152,165,13880,20
13860,86,111,13880,20
13860,81,70,13880,20
13860,98,92,13880,20
13860,157,29,13880,20
13860,77,74,13880,20
13860,77,48,13880,20
13860,29,171,13880,20
13860,117,116,13880,20
13860,156,165,13880,20
13860,116,95,13880,20
13860,103,92,13880,20
13860,177,178,13880,20
13860,74,82,13880,20
13860,74,48,13880,20
13860,113,91,13880,20
13860,93,60,13880,20
13860,57,49,13880,20
13880,215,40,13900,20
13880,214,40,13900,20
13880,207,206,13900,20
13880,207,221,13900,20
13880,207,220,13900,20
13880,213,165,13900,20
13880,206,221,13900,20
13880,206,220,13900,20
13880,221,225,13900,20
13880,221,220,13900,20
13880,225,220,13900,20
13880,224,217,13900,20
13880,224,154,13900,20
13880,192,165,13900,20
13880,197,184,13900,20
13880,200,218,13900,20
13880,202,40,13900,20
13880,202,37,13900,20
13880,147,31,13900,20
13880,147,165,13900,20
13880,151,217,13900,20
13880,155,157,13900,20
13880,123,95,13900,20
13880,124,58,13900,20
13880,125,60,13900,20
13880,132,136,13900,20
13880,218,193,13900,20
13880,217,154,13900,20
13880,54,136,13900,20
13880,54,86,13900,20
13880,56,82,13900,20
13880,63,65,13900,20
13880,65,92,13900,20
13880,25,39,13900,20
13880,25,47,13900,20
13880,26,47,13900,20
13880,31,38,13900,20
13880,39,32,13900,20
13880,39,47,13900,20
13880,32,47,13900,20
13880,136,18,13900,20
13880,136,111,13900,20
13880,86,18,13900,20
13880,81,70,13900,20
13880,98,92,13900,20
13880,101,95,13900,20
13880,80,93,13900,20
13880,77,74,13900,20
13880,77,48,13900,20
13880,20,95,13900,20
13880,20,113,13900,20
13880,2,48,13900,20
13880,29,171,13900,20
13880,18,111,13900,20
13880,116,95,13900,20
13880,97,113,13900,20
13880,103,92,13900,20
13880,73,60,13900,20
13880,177,178,13900,20
13880,74,48,13900,20
13880,113,91,13900,20
13880,75,49,13900,20
13880,93,60,13900,20
13880,57,49,13900,20
13900,214,171,13920,20
13900,211,179,13920,20
13900,207,206,13920,20
13900,207,221,13920,20
13900,207,225,13920,20
13900,207,220,13920,20
13900,206,225,13920,20
13900,206,220,13920,20
13900,188,200,13920,20
13900,186,224,13920,20
13900,221,220,13920,20
13900,225,220,13920,20
13900,223,197,13920,20
13900,197,193,13920,20
13900,148,177,13920,20
13900,147,160,13920,20
13900,147,165,13920,20
13900,160,165,13920,20
13900,155,157,13920,20
13900,123,140,13920,20
13900,123,116,13920,20
13900,125,73,13920,20
13900,125,93,13920,20
13900,54,136,13920,20
13900,54,86,13920,20
13900,54,18,13920,20
13900,56,82,13920,20
13900,62,81,13920,20
13900,63,65,13920,20
13900,24,25,13920,20
13900,24,39,13920,20
13900,24,32,13920,20
13900,25,26,13920,20
13900,25,39,13920,20
13900,25,32,13920,20
13900,26,39,13920,20
13900,26,32,13920,20
13900,39,32,13920,20
13900,136,18,13920,20
13900,87,91,13920,20
13900,81,17,13920,20
13900,81,70,13920,20
13900,98,92,13920,20
13900,101,116,13920,20
13900,101,95,13920,20
13900,115,119,13920,20
13900,115,92,13920,20
13900,77,48,13920,20
13900,20,91,13920,20
13900,2,48,13920,20
13900,18,111,13920,20
13900,116,95,13920,20
13900,174,178,13920,20
13900,119,92,13920,20
13900,171,165,13920,20
13900,74,48,13920,20
13900,57,49,13920,20
13920,214,188,13940,20
13920,211,179,13940,20
13920,207,221,13940,20
13920,206,220,13940,20
13920,194,151,13940,20
13920,194,193,13940,20
13920,186,224,13940,20
13920,186,223,13940,20
13920,224,217,13940,20
13920,224,193,13940,20
13920,223,193,13940,20
13920,197,184,13940,20
13920,197,25,13940,20
13920,149,158,13940,20
13920,149,152,13940,20
13920,158,152,13940,20
13920,155,34,13940,20
13920,123,140,13940,20
13920,123,116,13940,20
13920,125,73,13940,20
13920,218,193,13940,20
13920,54,86,13940,20
13920,54,111,13940,20
13920,56,82,13940,20
13920,62,81,13940,20
13920,63,65,13940,20
13920,24,26,13940,20
13920,24,29,13940,20
13920,25,171,13940,20
13920,28,29,13940,20
13920,28,171,13940,20
13920,31,38,13940,20
13920,34,157,13940,20
13920,39,32,13940,20
13920,87,91,13940,20
13920,85,60,13940,20
13920,81,70,13940,20
13920,98,92,13940,20
13920,80,93,13940,20
13920,115,119,13940,20
13920,115,92,13940,20
13920,20,113,13940,20
13920,20,91,13940,20
13920,154,171,13940,20
13920,177,178,13940,20
13920,74,48,13940,20
13920,75,57,13940,20
13920,75,49,13940,20
13920,57,49,13940,20
13940,214,25,13960,20
13940,211,179,13960,20
13940,207,221,13960,20
13940,207,220,13960,20
13940,213,152,13960,20
13940,213,165,13960,20
13940,206,151,13960,20
13940,206,220,13960,20
13940,186,224,13960,20
13940,186,223,13960,20
13940,186,217,13960,20
13940,224,223,13960,20
13940,224,218,13960,20
13940,224,217,13960,20
13940,158,152,13960,20
13940,158,156,13960,20
13940,132,54,13960,20
13940,132,86,13960,20
13940,129,114,13960,20
13940,54,86,13960,20
13940,54,18,13960,20
13940,56,82,13960,20
13940,69,81,13960,20
13940,63,65,13960,20
13940,65,92,13960,20
13940,40,154,13960,20
13940,40,165,13960,20
13940,24,29,13960,20
13940,24,47,13960,20
13940,26,34,13960,20
13940,34,47,13960,20
13940,87,97,13960,20
13940,87,91,13960,20
13940,152,156,13960,20
13940,152,165,13960,20
13940,86,18,13960,20
13940,81,70,13960,20
13940,98,92,13960,20
13940,101,95,13960,20
13940,80,93,13960,20
13940,115,119,13960,20
13940,20,113,13960,20
13940,107,91,13960,20
13940,18,111,13960,20
13940,97,113,13960,20
13940,97,91,13960,20
13940,177,178,13960,20
13940,74,82,13960,20
13940,74,48,13960,20
13940,75,57,13960,20
13940,57,49,13960,20
13960,211,147,13980,20
13960,211,179,13980,20
13960,207,221,13980,20
13960,213,152,13980,20
13960,206,220,13980,20
13960,194,186,13980,20
13960,186,224,13980,20
13960,186,218,13980,20
13960,186,217,13980,20
13960,187,200,13980,20
13960,224,220,13980,20
13960,224,218,13980,20
13960,223,154,13980,20
13960,148,177,13980,20
13960,147,179,13980,20
13960,158,156,13980,20
13960,151,40,13980,20
13960,125,60,13980,20
13960,132,54,13980,20
13960,218,217,13980,20
13960,54,86,13980,20
13960,56,74,13980,20
13960,69,81,13980,20
13960,65,92,13980,20
13960,40,28,13980,20
13960,24,47,13980,20
13960,25,154,13980,20
13960,26,171,13980,20
13960,38,39,13980,20
13960,38,165,13980,20
13960,39,152,13980,20
13960,39,171,13980,20
13960,87,97,13980,20
13960,87,91,13980,20
13960,81,70,13980,20
13960,101,95,13980,20
13960,80,93,13980,20
13960,115,119,13980,20
13960,115,92,13980,20
13960,20,113,13980,20
13960,17,8,13980,20
13960,116,95,13980,20
13960,174,177,13980,20
13960,97,91,13980,20
13960,74,82,13980,20
13960,74,48,13980,20
13960,75,57,13980,20
13960,75,49,13980,20
13960,57,49,13980,20
13980,215,28,14000,20
13980,215,154,14000,20
13980,214,28,14000,20
13980,211,147,14000,20
13980,211,179,14000,20
13980,207,221,14000,20
13980,213,152,14000,20
13980,206,220,14000,20
13980,194,186,14000,20
13980,186,224,14000,20
13980,186,223,14000,20
13980,186,217,14000,20
13980,221,154,14000,20
13980,187,202,14000,20
13980,224,223,14000,20
13980,224,218,14000,20
13980,224,217,14000,20
13980,223,218,14000,20
13980,197,178,14000,20
13980,203,184,14000,20
13980,158,156,14000,20
13980,125,85,14000,20
13980,125,60,14000,20
13980,132,86,14000,20
13980,218,217,14000,20
13980,54,86,14000,20
13980,56,74,14000,20
13980,56,82,14000,20
13980,69,81,14000,20
13980,69,17,14000,20
13980,62,81,14000,20
13980,63,103,14000,20
13980,65,103,14000,20
13980,65,92,14000,20
13980,24,29,14000,20
13980,26,34,14000,20
13980,87,97,14000,20
13980,87,91,14000,20
13980,81,8,14000,20
13980,81,70,14000,20
13980,80,60,14000,20
13980,115,119,14000,20
13980,20,113,14000,20
13980,2,48,14000,20
13980,174,177,14000,20
13980,174,178,14000,20
13980,97,113,14000,20
13980,103,92,14000,20
13980,177,178,14000,20
13980,74,48,14000,20
13980,113,91,14000,20
13980,75,57,14000,20
13980,75,49,14000,20
13980,57,49,14000,20
14000,207,221,14020,20
14000,207,220,14020,20
14000,206,221,14020,20
14000,206,220,14020,20
14000,188,192,14020,20
14000,186,223,14020,20
14000,186,218,14020,20
14000,221,220,14020,20
14000,189,223,14020,20
14000,224,217,14020,20
14000,224,193,14020,20
14000,197,184,14020,20
14000,197,174,14020,20
14000,148,178,14020,20
14000,195,203,14020,20
14000,147,179,14020,20
14000,155,157,14020,20
14000,132,86,14020,20
14000,129,103,14020,20
14000,56,74,14020,20
14000,56,82,14020,20
14000,69,81,14020,20
14000,69,70,14020,20
14000,58,73,14020,20
14000,65,103,14020,20
14000,24,31,14020,20
14000,24,29,14020,20
14000,25,32,14020,20
14000,25,47,14020,20
14000,31,29,14020,20
14000,31,171,14020,20
14000,34,171,14020,20
14000,39,32,14020,20
14000,32,47,14020,20
14000,87,91,14020,20
14000,81,8,14020,20
14000,81,70,14020,20
14000,98,92,14020,20
14000,115,119,14020,20
14000,77,2,14020,20
14000,77,74,14020,20
14000,20,95,14020,20
14000,20,113,14020,20
14000,107,91,14020,20
14000,29,154,14020,20
14000,18,111,14020,20
14000,17,8,14020,20
14000,117,116,14020,20
14000,103,92,14020,20
14000,74,48,14020,20
14000,113,91,14020,20
14000,57,49,14020,20
14020,214,220,14040,20
14020,211,179,14040,20
14020,213,152,14040,20
14020,206,221,14040,20
14020,206,220,14040,20
14020,194,223,14040,20
14020,188,186,14040,20
14020,188,220,14040,20
14020,186,224,14040,20
14020,186,217,14040,20
14020,221,220,14040,20
14020,224,223,14040,20
14020,224,217,14040,20
14020,223,217,14040,20
14020,197,184,14040,20
14020,197,174,14040,20
14020,200,193,14040,20
14020,148,178,14040,20
14020,125,60,14040,20
14020,132,54,14040,20
14020,132,86,14040,20
14020,132,18,14040,20
14020,217,32,14040,20
14020,54,86,14040,20
14020,54,18,14040,20
14020,56,77,14040,20
14020,56,2,14040,20
14020,56,82,14040,20
14020,65,103,14040,20
14020,24,29,14040,20
14020,25,39,14040,20
14020,25,32,14040,20
14020,25,193,14040,20
14020,25,47,14040,20
14020,31,38,14040,20
14020,39,32,14040,20
14020,39,47,14040,20
14020,32,193,14040,20
14020,87,91,14040,20
14020,86,111,14040,20
14020,77,2,14040,20
14020,77,74,14040,20
14020,77,70,14040,20
14020,193,47,14040,20
14020,20,113,14040,20
14020,2,74,14040,20
14020,2,48,14040,20
14020,18,111,14040,20
14020,74,82,14040,20
14020,74,48,14040,20
14020,75,57,14040,20
14020,75,49,14040,20
14020,57,49,14040,20
14040,215,25,14060,20
14040,215,32,14060,20
14040,214,192,14060,20
14040,207,206,14060,20
14040,207,221,14060,20
14040,207,220,14060,20
14040,213,155,14060,20
14040,213,152,14060,20
14040,206,221,14060,20
14040,206,220,14060,20
14040,194,223,14060,20
14040,186,224,14060,20
14040,186,147,14060,20
14040,186,217,14060,20
14040,221,220,14060,20
14040,224,151,14060,20
14040,224,217,14060,20
14040,195,184,14060,20
14040,155,171,14060,20
14040,123,140,14060,20
14040,56,69,14060,20
14040,56,81,14060,20
14040,56,70,14060,20
14040,69,81,14060,20
14040,65,92,14060,20
14040,40,28,14060,20
14040,25,39,14060,20
14040,25,32,14060,20
14040,39,32,14060,20
14040,136,18,14060,20
14040,136,111,14060,20
14040,81,70,14060,20
14040,98,92,14060,20
14040,157,171,14060,20
14040,77,2,14060,20
14040,77,74,14060,20
14040,77,48,14060,20
14040,20,95,14060,20
14040,2,74,14060,20
14040,18,111,14060,20
14040,174,178,14060,20
